Time (ms) - X (V);Amplitude - X (V);Time (ms) - Y (V);Amplitude - Y (V);Time (ms) - Z (V);Amplitude - Z (V);Time (ms) - LED (V);Amplitude - LED (V);Time (ms) - Camera;Amplitude - Camera;Time (ms) - UV;Amplitude - UV
160;-0.0109284;160;2.53579;160;0;160;0;160;1;160;0
160;-0.0237577;160;2.5315;160;0;160;0;160;1;160;0
160;-0.0367423;160;2.52747;160;0;160;0;160;1;160;0
160;-0.049873;160;2.52369;160;0;160;0;160;1;160;0
160;-0.0631403;160;2.52018;160;0;160;0;160;1;160;0
160;-0.0765345;160;2.51694;160;0;160;0;160;1;160;0
161;-0.0900461;161;2.51396;161;0;161;0;161;1;161;0
161;-0.103665;161;2.51125;161;0;161;0;161;1;161;0
161;-0.117383;161;2.50881;161;0;161;0;161;1;161;0
161;-0.131188;161;2.50664;161;0;161;0;161;1;161;0
161;-0.145072;161;2.50475;161;0;161;0;161;1;161;0
161;-0.159025;161;2.50313;161;0;161;0;161;1;161;0
161;-0.173036;161;2.50179;161;0;161;0;161;1;161;0
161;-0.187097;161;2.50073;161;0;161;0;161;1;161;0
161;-0.201196;161;2.49994;161;0;161;0;161;1;161;0
162;-0.215325;162;2.49944;162;0;162;0;162;1;162;0
162;-0.229473;162;2.49921;162;0;162;0;162;1;162;0
162;-0.243631;162;2.49926;162;0;162;0;162;1;162;0
162;-0.257788;162;2.49958;162;0;162;0;162;1;162;0
162;-0.271936;162;2.50019;162;0;162;0;162;1;162;0
162;-0.286064;162;2.50107;162;0;162;0;162;1;162;0
162;-0.300162;162;2.50223;162;0;162;0;162;1;162;0
162;-0.314221;162;2.50367;162;0;162;0;162;1;162;0
162;-0.328231;162;2.50538;162;0;162;0;162;1;162;0
162;-0.342183;162;2.50736;162;0;162;0;162;1;162;0
162;-0.356068;162;2.50962;162;0;162;0;162;1;162;0
163;-0.369875;163;2.51215;163;0;163;0;163;1;163;0
163;-0.383596;163;2.51494;163;0;163;0;163;1;163;0
163;-0.39722;163;2.51801;163;0;163;0;163;1;163;0
163;-0.41074;163;2.52134;163;0;163;0;163;1;163;0
163;-0.424146;163;2.52493;163;0;163;0;163;1;163;0
163;-0.437429;163;2.52878;163;0;163;0;163;1;163;0
163;-0.450579;163;2.53289;163;0;163;0;163;1;163;0
163;-0.46359;163;2.53725;163;0;163;0;163;1;163;0
163;-0.47645;163;2.54186;163;0;163;0;163;1;163;0
164;-0.489153;164;2.54673;164;0;164;0;164;1;164;0
164;-0.50169;164;2.55184;164;0;164;0;164;1;164;0
164;-0.514052;164;2.55719;164;0;164;0;164;1;164;0
164;-0.526231;164;2.56277;164;0;164;0;164;1;164;0
164;-0.53822;164;2.5686;164;0;164;0;164;1;164;0
164;-0.55001;164;2.57465;164;0;164;0;164;1;164;0
164;-0.561593;164;2.58093;164;0;164;0;164;1;164;0
164;-0.572963;164;2.58744;164;0;164;0;164;1;164;0
164;-0.584111;164;2.59416;164;0;164;0;164;1;164;0
164;-0.595031;164;2.60109;164;0;164;0;164;1;164;0
164;-0.605715;164;2.60824;164;0;164;0;164;1;164;0
165;-0.616157;165;2.61559;165;0;165;0;165;1;165;0
165;-0.626349;165;2.62314;165;0;165;0;165;1;165;0
165;-0.636285;165;2.63088;165;0;165;0;165;1;165;0
165;-0.645959;165;2.63882;165;0;165;0;165;1;165;0
165;-0.655364;165;2.64694;165;0;165;0;165;1;165;0
165;-0.664495;165;2.65524;165;0;165;0;165;1;165;0
165;-0.673345;165;2.66371;165;0;165;0;165;1;165;0
165;-0.681909;165;2.67235;165;0;165;0;165;1;165;0
165;-0.690181;165;2.68116;165;0;165;0;165;1;165;0
166;-0.698157;166;2.69012;166;0;166;0;166;1;166;0
166;-0.705831;166;2.69924;166;0;166;0;166;1;166;0
166;-0.713197;166;2.7085;166;0;166;0;166;1;166;0
166;-0.720252;166;2.7179;166;0;166;0;166;1;166;0
166;-0.726992;166;2.72744;166;0;166;0;166;1;166;0
166;-0.73341;166;2.7371;166;0;166;0;166;1;166;0
166;-0.739505;166;2.74689;166;0;166;0;166;1;166;0
166;-0.745271;166;2.75679;166;0;166;0;166;1;166;0
166;-0.750706;166;2.76681;166;0;166;0;166;1;166;0
166;-0.755805;166;2.77692;166;0;166;0;166;1;166;0
166;-0.760566;166;2.78714;166;0;166;0;166;1;166;0
167;-0.764985;167;2.79744;167;0;167;0;167;1;167;0
167;-0.76906;167;2.80783;167;0;167;0;167;1;167;0
167;-0.772788;167;2.8183;167;0;167;0;167;1;167;0
167;-0.776167;167;2.82884;167;0;167;0;167;1;167;0
167;-0.779195;167;2.83945;167;0;167;0;167;1;167;0
167;-0.781869;167;2.85011;167;0;167;0;167;1;167;0
167;-0.784189;167;2.86083;167;0;167;0;167;1;167;0
167;-0.786152;167;2.87159;167;0;167;0;167;1;167;0
167;-0.787757;167;2.88239;167;0;167;0;167;1;167;0
168;-0.789004;168;2.89322;168;0;168;0;168;1;168;0
168;-0.789891;168;2.90408;168;0;168;0;168;1;168;0
168;-0.790418;168;2.91495;168;0;168;0;168;1;168;0
168;-0.790584;168;2.92584;168;0;168;0;168;1;168;0
168;-0.79039;168;2.93674;168;0;168;0;168;1;168;0
168;-0.789835;168;2.94763;168;0;168;0;168;1;168;0
168;-0.78892;168;2.95852;168;0;168;0;168;1;168;0
168;-0.787644;168;2.96939;168;0;168;0;168;1;168;0
168;-0.78601;168;2.98024;168;0;168;0;168;1;168;0
168;-0.784017;168;2.99106;168;0;168;0;168;1;168;0
168;-0.781667;168;3.00185;168;0;168;0;168;1;168;0
169;-0.778962;169;3.0126;169;0;169;0;169;1;169;0
169;-0.775902;169;3.0233;169;0;169;0;169;1;169;0
169;-0.772489;169;3.03395;169;0;169;0;169;1;169;0
169;-0.768726;169;3.04454;169;0;169;0;169;1;169;0
169;-0.764615;169;3.05506;169;0;169;0;169;1;169;0
169;-0.760157;169;3.06551;169;0;169;0;169;1;169;0
169;-0.755356;169;3.07588;169;0;169;0;169;1;169;0
169;-0.750214;169;3.08617;169;0;169;0;169;1;169;0
169;-0.744734;169;3.09636;169;0;169;0;169;1;169;0
170;-0.73892;170;3.10646;170;0;170;0;170;1;170;0
170;-0.732774;170;3.11646;170;0;170;0;170;1;170;0
170;-0.726301;170;3.12634;170;0;170;0;170;1;170;0
170;-0.719504;170;3.13611;170;0;170;0;170;1;170;0
170;-0.712386;170;3.14576;170;0;170;0;170;1;170;0
170;-0.704952;170;3.15529;170;0;170;0;170;1;170;0
170;-0.697207;170;3.16468;170;0;170;0;170;1;170;0
170;-0.689154;170;3.17394;170;0;170;0;170;1;170;0
170;-0.680799;170;3.18305;170;0;170;0;170;1;170;0
170;-0.672145;170;3.19201;170;0;170;0;170;1;170;0
170;-0.663199;170;3.20082;170;0;170;0;170;1;170;0
171;-0.653965;171;3.20947;171;0;171;0;171;1;171;0
171;-0.644448;171;3.21796;171;0;171;0;171;1;171;0
171;-0.634653;171;3.22627;171;0;171;0;171;1;171;0
171;-0.624587;171;3.23442;171;0;171;0;171;1;171;0
171;-0.614256;171;3.24238;171;0;171;0;171;1;171;0
171;-0.603664;171;3.25016;171;0;171;0;171;1;171;0
171;-0.592818;171;3.25775;171;0;171;0;171;1;171;0
171;-0.581724;171;3.26516;171;0;171;0;171;1;171;0
171;-0.570389;171;3.27236;171;0;171;0;171;1;171;0
172;-0.558818;172;3.27936;172;0;172;0;172;1;172;0
172;-0.547019;172;3.28616;172;0;172;0;172;1;172;0
172;-0.534998;172;3.29275;172;0;172;0;172;1;172;0
172;-0.522761;172;3.29912;172;0;172;0;172;1;172;0
172;-0.510317;172;3.30528;172;0;172;0;172;1;172;0
172;-0.497671;172;3.31122;172;0;172;0;172;1;172;0
172;-0.484831;172;3.31694;172;0;172;0;172;1;172;0
172;-0.471804;172;3.32242;172;0;172;0;172;1;172;0
172;-0.458597;172;3.32768;172;0;172;0;172;1;172;0
172;-0.445218;172;3.33271;172;0;172;0;172;1;172;0
172;-0.431675;172;3.33749;172;0;172;0;172;1;172;0
173;-0.417974;173;3.34204;173;0;173;0;173;1;173;0
173;-0.404124;173;3.34635;173;0;173;0;173;1;173;0
173;-0.390132;173;3.35041;173;0;173;0;173;1;173;0
173;-0.376006;173;3.35422;173;0;173;0;173;1;173;0
173;-0.361755;173;3.35779;173;0;173;0;173;1;173;0
173;-0.347385;173;3.3611;173;0;173;0;173;1;173;0
173;-0.332905;173;3.36416;173;0;173;0;173;1;173;0
173;-0.318324;173;3.36697;173;0;173;0;173;1;173;0
173;-0.303648;173;3.36951;173;0;173;0;173;1;173;0
174;-0.288887;174;3.3718;174;0;174;0;174;1;174;0
174;-0.274048;174;3.37383;174;0;174;0;174;1;174;0
174;-0.25914;174;3.3756;174;0;174;0;174;1;174;0
174;-0.244171;174;3.37711;174;0;174;0;174;1;174;0
174;-0.229149;174;3.37835;174;0;174;0;174;1;174;0
174;-0.214083;174;3.37933;174;0;174;0;174;1;174;0
174;-0.198981;174;3.38004;174;0;174;0;174;1;174;0
174;-0.183851;174;3.38049;174;0;174;0;174;1;174;0
174;-0.168702;174;3.38067;174;0;174;0;174;1;174;0
174;-0.153541;174;3.38058;174;0;174;0;174;1;174;0
174;-0.138379;174;3.38023;174;0;174;0;174;1;174;0
175;-0.123222;175;3.37962;175;0;175;0;175;1;175;0
175;-0.108079;175;3.37873;175;0;175;0;175;1;175;0
175;-0.0929585;175;3.37759;175;0;175;0;175;1;175;0
175;-0.077869;175;3.37617;175;0;175;0;175;1;175;0
175;-0.0628186;175;3.37449;175;0;175;0;175;1;175;0
175;-0.0478155;175;3.37255;175;0;175;0;175;1;175;0
175;-0.0328682;175;3.37034;175;0;175;0;175;1;175;0
175;-0.0179846;175;3.36788;175;0;175;0;175;1;175;0
175;-0.00317314;175;3.36515;175;0;175;0;175;1;175;0
176;0.0115582;176;3.36216;176;0;176;0;176;1;176;0
176;0.0262012;176;3.35891;176;0;176;0;176;1;176;0
176;0.040748;176;3.35541;176;0;176;0;176;1;176;0
176;0.0551905;176;3.35165;176;0;176;0;176;1;176;0
176;0.0695208;176;3.34764;176;0;176;0;176;1;176;0
176;0.083731;176;3.34338;176;0;176;0;176;1;176;0
176;0.0978134;176;3.33887;176;0;176;0;176;1;176;0
176;0.11176;176;3.33411;176;0;176;0;176;1;176;0
176;0.125564;176;3.32911;176;0;176;0;176;1;176;0
176;0.139217;176;3.32387;176;0;176;0;176;1;176;0
176;0.152711;176;3.31839;176;0;176;0;176;1;176;0
177;0.16604;177;3.31267;177;0;177;0;177;1;177;0
177;0.179196;177;3.30672;177;0;177;0;177;1;177;0
177;0.192172;177;3.30054;177;0;177;0;177;1;177;0
177;0.204961;177;3.29413;177;0;177;0;177;1;177;0
177;0.217555;177;3.2875;177;0;177;0;177;1;177;0
177;0.229948;177;3.28064;177;0;177;0;177;1;177;0
177;0.242133;177;3.27358;177;0;177;0;177;1;177;0
177;0.254104;177;3.26629;177;0;177;0;177;1;177;0
177;0.265853;177;3.2588;177;0;177;0;177;1;177;0
178;0.277374;178;3.2511;178;0;178;0;178;1;178;0
178;0.288662;178;3.2432;178;0;178;0;178;1;178;0
178;0.299709;178;3.2351;178;0;178;0;178;1;178;0
178;0.31051;178;3.22681;178;0;178;0;178;1;178;0
178;0.321059;178;3.21833;178;0;178;0;178;1;178;0
178;0.33135;178;3.20966;178;0;178;0;178;1;178;0
178;0.341377;178;3.20082;178;0;178;0;178;1;178;0
178;0.351135;178;3.19179;178;0;178;0;178;1;178;0
178;0.360618;178;3.1826;178;0;178;0;178;1;178;0
178;0.369821;178;3.17324;178;0;178;0;178;1;178;0
178;0.378739;178;3.16371;178;0;178;0;178;1;178;0
179;0.387367;179;3.15403;179;0;179;0;179;1;179;0
179;0.3957;179;3.1442;179;0;179;0;179;1;179;0
179;0.403734;179;3.13422;179;0;179;0;179;1;179;0
179;0.411464;179;3.1241;179;0;179;0;179;1;179;0
179;0.418886;179;3.11384;179;0;179;0;179;1;179;0
179;0.425995;179;3.10345;179;0;179;0;179;1;179;0
179;0.432788;179;3.09294;179;0;179;0;179;1;179;0
179;0.43926;179;3.0823;179;0;179;0;179;1;179;0
179;0.445409;179;3.07155;179;0;179;0;179;1;179;0
180;0.45123;180;3.06069;180;0;180;0;180;1;180;0
180;0.45672;180;3.04972;180;0;180;0;180;1;180;0
180;0.461876;180;3.03866;180;0;180;0;180;1;180;0
180;0.466695;180;3.0275;180;0;180;0;180;1;180;0
180;0.471174;180;3.01626;180;0;180;0;180;1;180;0
180;0.475311;180;3.00494;180;0;180;0;180;1;180;0
180;0.479103;180;2.99354;180;0;180;0;180;1;180;0
180;0.482547;180;2.98207;180;0;180;0;180;1;180;0
180;0.485642;180;2.97053;180;0;180;0;180;1;180;0
180;0.488386;180;2.95894;180;0;180;0;180;1;180;0
180;0.490776;180;2.9473;180;0;180;0;180;1;180;0
181;0.492812;181;2.93561;181;0;181;0;181;1;181;0
181;0.494492;181;2.92388;181;0;181;0;181;1;181;0
181;0.495814;181;2.91212;181;0;181;0;181;1;181;0
181;0.496778;181;2.90033;181;0;181;0;181;1;181;0
181;0.497383;181;2.88852;181;0;181;0;181;1;181;0
181;0.497628;181;2.87669;181;0;181;0;181;1;181;0
181;0.497512;181;2.86486;181;0;181;0;181;1;181;0
181;0.497036;181;2.85302;181;0;181;0;181;1;181;0
181;0.496199;181;2.84118;181;0;181;0;181;1;181;0
182;0.495002;182;2.82935;182;0;182;0;182;1;182;0
182;0.493443;182;2.81754;182;0;182;0;182;1;182;0
182;0.491525;182;2.80575;182;0;182;0;182;1;182;0
182;0.489248;182;2.79398;182;0;182;0;182;1;182;0
182;0.486611;182;2.78225;182;0;182;0;182;1;182;0
182;0.483617;182;2.77056;182;0;182;0;182;1;182;0
182;0.480267;182;2.75891;182;0;182;0;182;1;182;0
182;0.476561;182;2.74731;182;0;182;0;182;1;182;0
182;0.472502;182;2.73578;182;0;182;0;182;1;182;0
182;0.46809;182;2.7243;182;0;182;0;182;1;182;0
182;0.463329;182;2.71289;182;0;182;0;182;1;182;0
183;0.45822;183;2.70156;183;0;183;0;183;1;183;0
183;0.452765;183;2.69031;183;0;183;0;183;1;183;0
183;0.446966;183;2.67915;183;0;183;0;183;1;183;0
183;0.440827;183;2.66808;183;0;183;0;183;1;183;0
183;0.434349;183;2.65711;183;0;183;0;183;1;183;0
183;0.427537;183;2.64624;183;0;183;0;183;1;183;0
183;0.420392;183;2.63548;183;0;183;0;183;1;183;0
183;0.412919;183;2.62483;183;0;183;0;183;1;183;0
183;0.405121;183;2.61431;183;0;183;0;183;1;183;0
184;0.397;184;2.60391;184;0;184;0;184;1;184;0
184;0.388562;184;2.59365;184;0;184;0;184;1;184;0
184;0.379809;184;2.58352;184;0;184;0;184;1;184;0
184;0.370747;184;2.57353;184;0;184;0;184;1;184;0
184;0.361379;184;2.5637;184;0;184;0;184;1;184;0
184;0.351709;184;2.55401;184;0;184;0;184;1;184;0
184;0.341743;184;2.54448;184;0;184;0;184;1;184;0
184;0.331485;184;2.53512;184;0;184;0;184;1;184;0
184;0.320939;184;2.52592;184;0;184;0;184;1;184;0
184;0.310111;184;2.51689;184;0;184;0;184;1;184;0
184;0.299005;184;2.50805;184;0;184;0;184;1;184;0
185;0.287628;185;2.49938;185;0;185;0;185;1;185;0
185;0.275985;185;2.4909;185;0;185;0;185;1;185;0
185;0.26408;185;2.48261;185;0;185;0;185;1;185;0
185;0.25192;185;2.47452;185;0;185;0;185;1;185;0
185;0.239511;185;2.46662;185;0;185;0;185;1;185;0
185;0.226858;185;2.45893;185;0;185;0;185;1;185;0
185;0.213967;185;2.45145;185;0;185;0;185;1;185;0
185;0.200846;185;2.44418;185;0;185;0;185;1;185;0
185;0.187499;185;2.43713;185;0;185;0;185;1;185;0
186;0.173934;186;2.43029;186;0;186;0;186;1;186;0
186;0.160156;186;2.42368;186;0;186;0;186;1;186;0
186;0.146174;186;2.4173;186;0;186;0;186;1;186;0
186;0.131992;186;2.41114;186;0;186;0;186;1;186;0
186;0.117619;186;2.40522;186;0;186;0;186;1;186;0
186;0.103061;186;2.39954;186;0;186;0;186;1;186;0
186;0.0883247;186;2.3941;186;0;186;0;186;1;186;0
186;0.073418;186;2.3889;186;0;186;0;186;1;186;0
186;0.0583479;186;2.38394;186;0;186;0;186;1;186;0
186;0.0431215;186;2.37924;186;0;186;0;186;1;186;0
186;0.0277464;186;2.37478;186;0;186;0;186;1;186;0
187;0.01223;187;2.37059;187;0;187;0;187;1;187;0
187;-0.00342023;187;2.36664;187;0;187;0;187;1;187;0
187;-0.0191966;187;2.36296;187;0;187;0;187;1;187;0
187;-0.0350914;187;2.35954;187;0;187;0;187;1;187;0
187;-0.0510969;187;2.35638;187;0;187;0;187;1;187;0
187;-0.0672053;187;2.35348;187;0;187;0;187;1;187;0
187;-0.0834087;187;2.35085;187;0;187;0;187;1;187;0
187;-0.0996992;187;2.34849;187;0;187;0;187;1;187;0
187;-0.116069;187;2.3464;187;0;187;0;187;1;187;0
188;-0.13251;188;2.34458;188;0;188;0;188;1;188;0
188;-0.149014;188;2.34304;188;0;188;0;188;1;188;0
188;-0.165572;188;2.34176;188;0;188;0;188;1;188;0
188;-0.182178;188;2.34076;188;0;188;0;188;1;188;0
188;-0.198822;188;2.34004;188;0;188;0;188;1;188;0
188;-0.215497;188;2.33959;188;0;188;0;188;1;188;0
188;-0.232194;188;2.33942;188;0;188;0;188;1;188;0
188;-0.248906;188;2.33953;188;0;188;0;188;1;188;0
188;-0.265623;188;2.33992;188;0;188;0;188;1;188;0
188;-0.282337;188;2.34058;188;0;188;0;188;1;188;0
188;-0.299041;188;2.34152;188;0;188;0;188;1;188;0
189;-0.315726;189;2.34274;189;0;189;0;189;1;189;0
189;-0.332384;189;2.34423;189;0;189;0;189;1;189;0
189;-0.349006;189;2.34601;189;0;189;0;189;1;189;0
189;-0.365585;189;2.34805;189;0;189;0;189;1;189;0
189;-0.382112;189;2.35038;189;0;189;0;189;1;189;0
189;-0.398578;189;2.35298;189;0;189;0;189;1;189;0
189;-0.414976;189;2.35586;189;0;189;0;189;1;189;0
189;-0.431298;189;2.359;189;0;189;0;189;1;189;0
189;-0.447535;189;2.36243;189;0;189;0;189;1;189;0
190;-0.46368;190;2.36612;190;0;190;0;190;1;190;0
190;-0.479723;190;2.37008;190;0;190;0;190;1;190;0
190;-0.495658;190;2.37431;190;0;190;0;190;1;190;0
190;-0.511476;190;2.3788;190;0;190;0;190;1;190;0
190;-0.527169;190;2.38356;190;0;190;0;190;1;190;0
190;-0.542729;190;2.38858;190;0;190;0;190;1;190;0
190;-0.558149;190;2.39386;190;0;190;0;190;1;190;0
190;-0.573421;190;2.3994;190;0;190;0;190;1;190;0
190;-0.588537;190;2.4052;190;0;190;0;190;1;190;0
190;-0.603489;190;2.41125;190;0;190;0;190;1;190;0
190;-0.61827;190;2.41755;190;0;190;0;190;1;190;0
191;-0.632873;191;2.4241;191;0;191;0;191;1;191;0
191;-0.647289;191;2.43089;191;0;191;0;191;1;191;0
191;-0.661512;191;2.43792;191;0;191;0;191;1;191;0
191;-0.675535;191;2.4452;191;0;191;0;191;1;191;0
191;-0.68935;191;2.45271;191;0;191;0;191;1;191;0
191;-0.70295;191;2.46045;191;0;191;0;191;1;191;0
191;-0.716328;191;2.46842;191;0;191;0;191;1;191;0
191;-0.729477;191;2.47662;191;0;191;0;191;1;191;0
191;-0.742391;191;2.48504;191;0;191;0;191;1;191;0
192;-0.755063;192;2.49367;192;0;192;0;192;1;192;0
192;-0.767486;192;2.50252;192;0;192;0;192;1;192;0
192;-0.779654;192;2.51159;192;0;192;0;192;1;192;0
192;-0.791561;192;2.52085;192;0;192;0;192;1;192;0
192;-0.8032;192;2.53032;192;0;192;0;192;1;192;0
192;-0.814566;192;2.53999;192;0;192;0;192;1;192;0
192;-0.825652;192;2.54985;192;0;192;0;192;1;192;0
192;-0.836452;192;2.5599;192;0;192;0;192;1;192;0
192;-0.846961;192;2.57013;192;0;192;0;192;1;192;0
192;-0.857173;192;2.58054;192;0;192;0;192;1;192;0
192;-0.867083;192;2.59113;192;0;192;0;192;1;192;0
193;-0.876686;193;2.60188;193;0;193;0;193;1;193;0
193;-0.885976;193;2.6128;193;0;193;0;193;1;193;0
193;-0.894948;193;2.62388;193;0;193;0;193;1;193;0
193;-0.903598;193;2.63512;193;0;193;0;193;1;193;0
193;-0.91192;193;2.6465;193;0;193;0;193;1;193;0
193;-0.919911;193;2.65803;193;0;193;0;193;1;193;0
193;-0.927566;193;2.66969;193;0;193;0;193;1;193;0
193;-0.93488;193;2.68149;193;0;193;0;193;1;193;0
193;-0.94185;193;2.69342;193;0;193;0;193;1;193;0
194;-0.948471;194;2.70547;194;0;194;0;194;1;194;0
194;-0.95474;194;2.71763;194;0;194;0;194;1;194;0
194;-0.960653;194;2.72991;194;0;194;0;194;1;194;0
194;-0.966206;194;2.74229;194;0;194;0;194;1;194;0
194;-0.971398;194;2.75477;194;0;194;0;194;1;194;0
194;-0.976223;194;2.76734;194;0;194;0;194;1;194;0
194;-0.98068;194;2.78;194;0;194;0;194;1;194;0
194;-0.984766;194;2.79274;194;0;194;0;194;1;194;0
194;-0.988477;194;2.80555;194;0;194;0;194;1;194;0
194;-0.991813;194;2.81844;194;0;194;0;194;1;194;0
194;-0.994769;194;2.83139;194;0;194;0;194;1;194;0
195;-0.997345;195;2.84439;195;0;195;0;195;1;195;0
195;-0.999539;195;2.85744;195;0;195;0;195;1;195;0
195;-1.00135;195;2.87054;195;0;195;0;195;1;195;0
195;-1.00277;195;2.88368;195;0;195;0;195;1;195;0
195;-1.00381;195;2.89684;195;0;195;0;195;1;195;0
195;-1.00446;195;2.91004;195;0;195;0;195;1;195;0
195;-1.00472;195;2.92325;195;0;195;0;195;1;195;0
195;-1.00459;195;2.93647;195;0;195;0;195;1;195;0
195;-1.00407;195;2.9497;195;0;195;0;195;1;195;0
196;-1.00315;196;2.96293;196;0;196;0;196;1;196;0
196;-1.00185;196;2.97615;196;0;196;0;196;1;196;0
196;-1.00016;196;2.98936;196;0;196;0;196;1;196;0
196;-0.998074;196;3.00255;196;0;196;0;196;1;196;0
196;-0.995599;196;3.01572;196;0;196;0;196;1;196;0
196;-0.992733;196;3.02885;196;0;196;0;196;1;196;0
196;-0.989479;196;3.04194;196;0;196;0;196;1;196;0
196;-0.985836;196;3.05499;196;0;196;0;196;1;196;0
196;-0.981806;196;3.06798;196;0;196;0;196;1;196;0
196;-0.97739;196;3.08092;196;0;196;0;196;1;196;0
196;-0.972589;196;3.09379;196;0;196;0;196;1;196;0
197;-0.967406;197;3.1066;197;0;197;0;197;1;197;0
197;-0.961841;197;3.11932;197;0;197;0;197;1;197;0
197;-0.955898;197;3.13197;197;0;197;0;197;1;197;0
197;-0.949578;197;3.14452;197;0;197;0;197;1;197;0
197;-0.942884;197;3.15698;197;0;197;0;197;1;197;0
197;-0.935818;197;3.16933;197;0;197;0;197;1;197;0
197;-0.928383;197;3.18158;197;0;197;0;197;1;197;0
197;-0.920582;197;3.19371;197;0;197;0;197;1;197;0
197;-0.912418;197;3.20572;197;0;197;0;197;1;197;0
198;-0.903895;198;3.21761;198;0;198;0;198;1;198;0
198;-0.895015;198;3.22936;198;0;198;0;198;1;198;0
198;-0.885784;198;3.24098;198;0;198;0;198;1;198;0
198;-0.876204;198;3.25245;198;0;198;0;198;1;198;0
198;-0.866279;198;3.26377;198;0;198;0;198;1;198;0
198;-0.856014;198;3.27494;198;0;198;0;198;1;198;0
198;-0.845413;198;3.28594;198;0;198;0;198;1;198;0
198;-0.834481;198;3.29678;198;0;198;0;198;1;198;0
198;-0.823222;198;3.30744;198;0;198;0;198;1;198;0
198;-0.811641;198;3.31793;198;0;198;0;198;1;198;0
198;-0.799744;198;3.32823;198;0;198;0;198;1;198;0
199;-0.787534;199;3.33835;199;0;199;0;199;1;199;0
199;-0.775019;199;3.34827;199;0;199;0;199;1;199;0
199;-0.762203;199;3.35799;199;0;199;0;199;1;199;0
199;-0.749092;199;3.36751;199;0;199;0;199;1;199;0
199;-0.735691;199;3.37682;199;0;199;0;199;1;199;0
199;-0.722007;199;3.38592;199;0;199;0;199;1;199;0
199;-0.708046;199;3.39479;199;0;199;0;199;1;199;0
199;-0.693814;199;3.40345;199;0;199;0;199;1;199;0
199;-0.679317;199;3.41187;199;0;199;0;199;1;199;0
200;-0.664562;200;3.42006;200;0;200;0;200;1;200;0
200;-0.649556;200;3.42802;200;0;200;0;200;1;200;0
200;-0.634305;200;3.43573;200;0;200;0;200;1;200;0
200;-0.618817;200;3.4432;200;0;200;0;200;1;200;0
200;-0.603098;200;3.45042;200;0;200;0;200;1;200;0
200;-0.587155;200;3.45739;200;0;200;0;200;1;200;0
200;-0.570997;200;3.4641;200;0;200;0;200;1;200;0
200;-0.55463;200;3.47055;200;0;200;0;200;1;200;0
200;-0.538061;200;3.47673;200;0;200;0;200;1;200;0
200;-0.521299;200;3.48265;200;0;200;0;200;1;200;0
200;-0.504351;200;3.4883;200;0;200;0;200;1;200;0
201;-0.487226;201;3.49367;201;0;201;0;201;1;201;0
201;-0.46993;201;3.49876;201;0;201;0;201;1;201;0
201;-0.452472;201;3.50357;201;0;201;0;201;1;201;0
201;-0.434861;201;3.5081;201;0;201;0;201;1;201;0
201;-0.417104;201;3.51234;201;0;201;0;201;1;201;0
201;-0.39921;201;3.5163;201;0;201;0;201;1;201;0
201;-0.381187;201;3.51996;201;0;201;0;201;1;201;0
201;-0.363044;201;3.52333;201;0;201;0;201;1;201;0
201;-0.344789;201;3.5264;201;0;201;0;201;1;201;0
202;-0.326431;202;3.52917;202;0;202;0;202;1;202;0
202;-0.307978;202;3.53165;202;0;202;0;202;1;202;0
202;-0.28944;202;3.53382;202;0;202;0;202;1;202;0
202;-0.270825;202;3.53569;202;0;202;0;202;1;202;0
202;-0.252142;202;3.53726;202;0;202;0;202;1;202;0
202;-0.2334;202;3.53852;202;0;202;0;202;1;202;0
202;-0.214607;202;3.53947;202;0;202;0;202;1;202;0
202;-0.195774;202;3.54012;202;0;202;0;202;1;202;0
202;-0.176909;202;3.54045;202;0;202;0;202;1;202;0
202;-0.15802;202;3.54048;202;0;202;0;202;1;202;0
202;-0.139118;202;3.54019;202;0;202;0;202;1;202;0
203;-0.120211;203;3.5396;203;0;203;0;203;1;203;0
203;-0.101309;203;3.53869;203;0;203;0;203;1;203;0
203;-0.0824198;203;3.53747;203;0;203;0;203;1;203;0
203;-0.0635538;203;3.53594;203;0;203;0;203;1;203;0
203;-0.0447198;203;3.5341;203;0;203;0;203;1;203;0
203;-0.025927;203;3.53195;203;0;203;0;203;1;203;0
203;-0.00718461;203;3.52949;203;0;203;0;203;1;203;0
203;0.0114981;203;3.52671;203;0;203;0;203;1;203;0
203;0.0301121;203;3.52363;203;0;203;0;203;1;203;0
204;0.0486481;204;3.52024;204;0;204;0;204;1;204;0
204;0.0670969;204;3.51654;204;0;204;0;204;1;204;0
204;0.0854495;204;3.51254;204;0;204;0;204;1;204;0
204;0.103697;204;3.50823;204;0;204;0;204;1;204;0
204;0.121829;204;3.50362;204;0;204;0;204;1;204;0
204;0.139839;204;3.4987;204;0;204;0;204;1;204;0
204;0.157716;204;3.49349;204;0;204;0;204;1;204;0
204;0.175451;204;3.48798;204;0;204;0;204;1;204;0
204;0.193036;204;3.48217;204;0;204;0;204;1;204;0
204;0.210462;204;3.47607;204;0;204;0;204;1;204;0
204;0.22772;204;3.46968;204;0;204;0;204;1;204;0
205;0.244801;205;3.463;205;0;205;0;205;1;205;0
205;0.261697;205;3.45603;205;0;205;0;205;1;205;0
205;0.278398;205;3.44878;205;0;205;0;205;1;205;0
205;0.294898;205;3.44125;205;0;205;0;205;1;205;0
